iso3,indicator,year,quintile,value,source
SLE,TECI_PNEUHCP,2013,ALL,71.7,Demographic and Health Survey 2013
SLE,TECI_PNEUHCP,2013,WQ1,67.7,Demographic and Health Survey 2013
SLE,TECI_PNEUHCP,2013,WQ2,71.9,Demographic and Health Survey 2013
SLE,TECI_PNEUHCP,2013,WQ3,75.3,Demographic and Health Survey 2013
SLE,TECI_PNEUHCP,2013,WQ4,70.1,Demographic and Health Survey 2013
SLE,TECI_PNEUHCP,2013,WQ5,75.1,Demographic and Health Survey 2013
SLE,TECI_PNEUHCP,2017,ALL,73.8,Multiple Indicator Cluster Survey 2017
SLE,TECI_PNEUHCP,2019,ALL,75.8,Demographic and Health Survey 2019
SLE,TECI_PNEUHCP,2019,WQ1,83.8,Demographic and Health Survey 2019
SLE,TECI_PNEUHCP,2019,WQ2,78.7,Demographic and Health Survey 2019
SLE,TECI_PNEUHCP,2019,WQ3,75.9,Demographic and Health Survey 2019
SLE,TECI_PNEUHCP,2019,WQ4,64.5,Demographic and Health Survey 2019
SLE,TECI_PNEUHCP,2019,WQ5,81.9,Demographic and Health Survey 2019
SOM,TECI_ORS,2000,ALL,29.8,Multiple Indicator Cluster Survey 2000
SOM,TECI_ORS,2006,ALL,13.2,Multiple Indicator Cluster Survey 2006
SOM,TECI_ORS,2006,WQ1,6.5,Multiple Indicator Cluster Survey 2006
SOM,TECI_ORS,2006,WQ2,5.6,Multiple Indicator Cluster Survey 2006
SOM,TECI_ORS,2006,WQ3,12.5,Multiple Indicator Cluster Survey 2006
SOM,TECI_ORS,2006,WQ4,23.2,Multiple Indicator Cluster Survey 2006
SOM,TECI_ORS,2006,WQ5,31.0,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2006,ALL,13.0,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2006,WQ1,4.6,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2006,WQ2,7.7,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2006,WQ3,13.1,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2006,WQ4,18.8,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2006,WQ5,27.7,Multiple Indicator Cluster Survey 2006
SOM,TECI_PNEUHCP,2019,ALL,22.5,"Directorate of National Statistics, Federal Government of Somalia. The Somali Health and Demographic Survey 2020."
SOM,TECI_PNEUHCP,2019,WQ1,9.1,"Directorate of National Statistics, Federal Government of Somalia. The Somali Health and Demographic Survey 2020."
SOM,TECI_PNEUHCP,2019,WQ2,13.3,"Directorate of National Statistics, Federal Government of Somalia. The Somali Health and Demographic Survey 2020."
SOM,TECI_PNEUHCP,2019,WQ3,16.0,"Directorate of National Statistics, Federal Government of Somalia. The Somali Health and Demographic Survey 2020."
SOM,TECI_PNEUHCP,2019,WQ4,38.8,"Directorate of National Statistics, Federal Government of Somalia. The Somali Health and Demographic Survey 2020."
SOM,TECI_PNEUHCP,2019,WQ5,28.2,"Directorate of National Statistics, Federal Government of Somalia. The Somali Health and Demographic Survey 2020."
SSD,TECI_ORS,2010,ALL,38.6,The South Sudan Household Health Survey 2010
SSD,TECI_ORS,2010,WQ1,27.3,The South Sudan Household Health Survey 2010
SSD,TECI_ORS,2010,WQ2,34.6,The South Sudan Household Health Survey 2010
SSD,TECI_ORS,2010,WQ3,35.0,The South Sudan Household Health Survey 2010
SSD,TECI_ORS,2010,WQ4,46.0,The South Sudan Household Health Survey 2010
SSD,TECI_ORS,2010,WQ5,52.4,The South Sudan Household Health Survey 2010
SSD,TECI_PNEUHCP,2010,ALL,47.6,The South Sudan Household Health Survey 2010
SSD,TECI_PNEUHCP,2010,WQ1,33.2,The South Sudan Household Health Survey 2010
SSD,TECI_PNEUHCP,2010,WQ2,45.6,The South Sudan Household Health Survey 2010
SSD,TECI_PNEUHCP,2010,WQ3,42.9,The South Sudan Household Health Survey 2010
SSD,TECI_PNEUHCP,2010,WQ4,52.6,The South Sudan Household Health Survey 2010
SSD,TECI_PNEUHCP,2010,WQ5,65.5,The South Sudan Household Health Survey 2010
SWZ,TECI_ORS,2000,ALL,66.3,Multiple Indicator Cluster Survey 2000
SWZ,TECI_ORS,2000,WQ1,64.5,Multiple Indicator Cluster Survey 2000
SWZ,TECI_ORS,2000,WQ2,72.6,Multiple Indicator Cluster Survey 2000
SWZ,TECI_ORS,2000,WQ3,60.7,Multiple Indicator Cluster Survey 2000
SWZ,TECI_ORS,2000,WQ4,62.1,Multiple Indicator Cluster Survey 2000
SWZ,TECI_ORS,2000,WQ5,73.2,Multiple Indicator Cluster Survey 2000
SWZ,TECI_ORS,2007,ALL,85.5,Demographic and Health Survey 2006-2007
SWZ,TECI_ORS,2007,WQ1,84.4,Demographic and Health Survey 2006-2007
SWZ,TECI_ORS,2007,WQ2,90.0,Demographic and Health Survey 2006-2007
SWZ,TECI_ORS,2007,WQ3,90.8,Demographic and Health Survey 2006-2007
SWZ,TECI_ORS,2007,WQ4,81.0,Demographic and Health Survey 2006-2007
SWZ,TECI_ORS,2010,ALL,57.0,Multiple Indicator Cluster Survey 2010
SWZ,TECI_ORS,2010,WQ1,58.0,Multiple Indicator Cluster Survey 2010
SWZ,TECI_ORS,2010,WQ2,55.8,Multiple Indicator Cluster Survey 2010
SWZ,TECI_ORS,2010,WQ3,60.5,Multiple Indicator Cluster Survey 2010
SWZ,TECI_ORS,2010,WQ4,49.8,Multiple Indicator Cluster Survey 2010
SWZ,TECI_ORS,2010,WQ5,60.3,Multiple Indicator Cluster Survey 2010
SWZ,TECI_ORS,2014,ALL,84.0,Multiple Indicator Cluster Survey 2014
SWZ,TECI_ORS,2014,WQ1,90.5,Multiple Indicator Cluster Survey 2014
SWZ,TECI_ORS,2014,WQ2,88.0,Multiple Indicator Cluster Survey 2014
SWZ,TECI_ORS,2014,WQ3,85.4,Multiple Indicator Cluster Survey 2014
SWZ,TECI_ORS,2014,WQ4,73.1,Multiple Indicator Cluster Survey 2014
SWZ,TECI_PNEUHCP,2000,ALL,60.0,Multiple Indicator Cluster Survey 2000
SWZ,TECI_PNEUHCP,2000,WQ1,63.0,Multiple Indicator Cluster Survey 2000
SWZ,TECI_PNEUHCP,2000,WQ2,60.0,Multiple Indicator Cluster Survey 2000
SWZ,TECI_PNEUHCP,2000,WQ3,62.0,Multiple Indicator Cluster Survey 2000
SWZ,TECI_PNEUHCP,2000,WQ4,59.0,Multiple Indicator Cluster Survey 2000
SWZ,TECI_PNEUHCP,2000,WQ5,66.0,Multiple Indicator Cluster Survey 2000
SWZ,TECI_PNEUHCP,2007,ALL,73.4,Demographic and Health Survey 2006-2007
SWZ,TECI_PNEUHCP,2007,WQ1,66.1,Demographic and Health Survey 2006-2007
SWZ,TECI_PNEUHCP,2007,WQ2,73.9,Demographic and Health Survey 2006-2007
SWZ,TECI_PNEUHCP,2010,ALL,57.6,Multiple Indicator Cluster Survey 2010
SWZ,TECI_PNEUHCP,2010,WQ1,61.9,Multiple Indicator Cluster Survey 2010
SWZ,TECI_PNEUHCP,2010,WQ2,46.1,Multiple Indicator Cluster Survey 2010
SWZ,TECI_PNEUHCP,2010,WQ3,57.1,Multiple Indicator Cluster Survey 2010
SWZ,TECI_PNEUHCP,2010,WQ4,58.1,Multiple Indicator Cluster Survey 2010
SWZ,TECI_PNEUHCP,2014,ALL,59.6,Multiple Indicator Cluster Survey 2014
TCD,TECI_ORS,2000,ALL,15.6,Multiple Indicator Cluster Survey 2000
TCD,TECI_ORS,2000,WQ1,7.5,Multiple Indicator Cluster Survey 2000
TCD,TECI_ORS,2000,WQ2,9.5,Multiple Indicator Cluster Survey 2000
TCD,TECI_ORS,2000,WQ3,15.7,Multiple Indicator Cluster Survey 2000
TCD,TECI_ORS,2000,WQ4,23.0,Multiple Indicator Cluster Survey 2000
TCD,TECI_ORS,2000,WQ5,22.8,Multiple Indicator Cluster Survey 2000
TCD,TECI_ORS,2004,ALL,15.1,Demographic and Health Survey 2004
TCD,TECI_ORS,2004,WQ1,0.9,Demographic and Health Survey 2004
TCD,TECI_ORS,2004,WQ2,10.2,Demographic and Health Survey 2004
TCD,TECI_ORS,2004,WQ3,13.2,Demographic and Health Survey 2004
TCD,TECI_ORS,2004,WQ4,18.2,Demographic and Health Survey 2004
TCD,TECI_ORS,2004,WQ5,30.7,Demographic and Health Survey 2004
TCD,TECI_ORS,2010,ALL,13.3,Multiple Indicator Cluster Survey 2010
TCD,TECI_ORS,2010,WQ1,5.4,Multiple Indicator Cluster Survey 2010
TCD,TECI_ORS,2010,WQ2,6.3,Multiple Indicator Cluster Survey 2010
TCD,TECI_ORS,2010,WQ3,10.0,Multiple Indicator Cluster Survey 2010
TCD,TECI_ORS,2010,WQ4,19.2,Multiple Indicator Cluster Survey 2010
TCD,TECI_ORS,2010,WQ5,28.8,Multiple Indicator Cluster Survey 2010
TCD,TECI_ORS,2015,ALL,20.4,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_ORS,2015,WQ1,13.5,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_ORS,2015,WQ2,18.6,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_ORS,2015,WQ3,19.4,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_ORS,2015,WQ4,23.8,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_ORS,2015,WQ5,29.9,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_ORS,2019,ALL,17.4,Multiple Indicator Cluster Survey 2019
TCD,TECI_ORS,2019,WQ1,11.9,Multiple Indicator Cluster Survey 2019
TCD,TECI_ORS,2019,WQ2,12.6,Multiple Indicator Cluster Survey 2019
TCD,TECI_ORS,2019,WQ3,16.6,Multiple Indicator Cluster Survey 2019
TCD,TECI_ORS,2019,WQ4,22.4,Multiple Indicator Cluster Survey 2019
TCD,TECI_ORS,2019,WQ5,25.8,Multiple Indicator Cluster Survey 2019
TCD,TECI_PNEUHCP,2000,ALL,22.0,Multiple Indicator Cluster Survey 2000
TCD,TECI_PNEUHCP,2004,ALL,12.0,Demographic and Health Survey 2004
TCD,TECI_PNEUHCP,2004,WQ1,4.0,Demographic and Health Survey 2004
TCD,TECI_PNEUHCP,2004,WQ2,3.0,Demographic and Health Survey 2004
TCD,TECI_PNEUHCP,2004,WQ4,8.0,Demographic and Health Survey 2004
TCD,TECI_PNEUHCP,2004,WQ5,34.0,Demographic and Health Survey 2004
TCD,TECI_PNEUHCP,2010,ALL,26.1,Multiple Indicator Cluster Survey 2010
TCD,TECI_PNEUHCP,2010,WQ1,14.1,Multiple Indicator Cluster Survey 2010
TCD,TECI_PNEUHCP,2010,WQ2,16.6,Multiple Indicator Cluster Survey 2010
TCD,TECI_PNEUHCP,2010,WQ3,20.7,Multiple Indicator Cluster Survey 2010
TCD,TECI_PNEUHCP,2010,WQ4,31.4,Multiple Indicator Cluster Survey 2010
TCD,TECI_PNEUHCP,2010,WQ5,49.8,Multiple Indicator Cluster Survey 2010
TCD,TECI_PNEUHCP,2015,ALL,25.8,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_PNEUHCP,2015,WQ1,15.7,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_PNEUHCP,2015,WQ2,20.9,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_PNEUHCP,2015,WQ3,23.5,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_PNEUHCP,2015,WQ4,30.7,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_PNEUHCP,2015,WQ5,44.3,Demographic and Health Survey-Multiple Indicator Cluster Survey 2014-2015
TCD,TECI_PNEUHCP,2019,ALL,17.6,Multiple Indicator Cluster Survey 2019
TCD,TECI_PNEUHCP,2019,WQ1,12.1,Multiple Indicator Cluster Survey 2019
TCD,TECI_PNEUHCP,2019,WQ2,12.2,Multiple Indicator Cluster Survey 2019
TCD,TECI_PNEUHCP,2019,WQ3,13.9,Multiple Indicator Cluster Survey 2019
TCD,TECI_PNEUHCP,2019,WQ4,26.3,Multiple Indicator Cluster Survey 2019
TCD,TECI_PNEUHCP,2019,WQ5,33.2,Multiple Indicator Cluster Survey 2019
TGO,TECI_ORS,2000,ALL,12.9,Multiple Indicator Cluster Survey 2000
TGO,TECI_ORS,2000,WQ1,10.4,Multiple Indicator Cluster Survey 2000
TGO,TECI_ORS,2000,WQ2,11.8,Multiple Indicator Cluster Survey 2000
TGO,TECI_ORS,2000,WQ3,12.9,Multiple Indicator Cluster Survey 2000
TGO,TECI_ORS,2000,WQ4,17.4,Multiple Indicator Cluster Survey 2000
TGO,TECI_ORS,2000,WQ5,16.1,Multiple Indicator Cluster Survey 2000
TGO,TECI_ORS,2006,ALL,10.2,Multiple Indicator Cluster Survey 2006
TGO,TECI_ORS,2006,WQ1,9.2,Multiple Indicator Cluster Survey 2006
TGO,TECI_ORS,2006,WQ2,8.3,Multiple Indicator Cluster Survey 2006
TGO,TECI_ORS,2006,WQ3,7.3,Multiple Indicator Cluster Survey 2006
TGO,TECI_ORS,2006,WQ4,11.1,Multiple Indicator Cluster Survey 2006
TGO,TECI_ORS,2006,WQ5,19.4,Multiple Indicator Cluster Survey 2006
TGO,TECI_ORS,2010,ALL,11.3,Multiple Indicator Cluster Survey 2010
TGO,TECI_ORS,2010,WQ1,7.5,Multiple Indicator Cluster Survey 2010
TGO,TECI_ORS,2010,WQ2,9.8,Multiple Indicator Cluster Survey 2010
TGO,TECI_ORS,2010,WQ3,12.6,Multiple Indicator Cluster Survey 2010
TGO,TECI_ORS,2010,WQ4,15.0,Multiple Indicator Cluster Survey 2010
TGO,TECI_ORS,2010,WQ5,18.6,Multiple Indicator Cluster Survey 2010
TGO,TECI_ORS,2014,ALL,18.6,Demographic and Health Survey 2013-2014
TGO,TECI_ORS,2014,WQ1,28.2,Demographic and Health Survey 2013-2014
TGO,TECI_ORS,2014,WQ2,12.0,Demographic and Health Survey 2013-2014
TGO,TECI_ORS,2014,WQ3,12.3,Demographic and Health Survey 2013-2014
TGO,TECI_ORS,2014,WQ4,14.3,Demographic and Health Survey 2013-2014
TGO,TECI_ORS,2014,WQ5,24.7,Demographic and Health Survey 2013-2014
TGO,TECI_ORS,2017,ALL,13.6,Multiple Indicator Cluster Survey 2017
TGO,TECI_ORS,2017,WQ1,13.4,Multiple Indicator Cluster Survey 2017
TGO,TECI_ORS,2017,WQ2,11.0,Multiple Indicator Cluster Survey 2017
TGO,TECI_ORS,2017,WQ3,11.7,Multiple Indicator Cluster Survey 2017
TGO,TECI_ORS,2017,WQ4,12.4,Multiple Indicator Cluster Survey 2017
TGO,TECI_ORS,2017,WQ5,22.4,Multiple Indicator Cluster Survey 2017
TGO,TECI_PNEUHCP,2000,ALL,30.0,Multiple Indicator Cluster Survey 2000
TGO,TECI_PNEUHCP,2006,ALL,23.0,Multiple Indicator Cluster Survey 2006
TGO,TECI_PNEUHCP,2006,WQ1,18.0,Multiple Indicator Cluster Survey 2006
TGO,TECI_PNEUHCP,2006,WQ2,24.0,Multiple Indicator Cluster Survey 2006
TGO,TECI_PNEUHCP,2006,WQ3,6.0,Multiple Indicator Cluster Survey 2006
TGO,TECI_PNEUHCP,2006,WQ4,33.0,Multiple Indicator Cluster Survey 2006
TGO,TECI_PNEUHCP,2006,WQ5,28.0,Multiple Indicator Cluster Survey 2006
TGO,TECI_PNEUHCP,2010,ALL,32.1,Multiple Indicator Cluster Survey 2010
TGO,TECI_PNEUHCP,2010,WQ1,19.5,Multiple Indicator Cluster Survey 2010
TGO,TECI_PNEUHCP,2010,WQ2,25.9,Multiple Indicator Cluster Survey 2010
TGO,TECI_PNEUHCP,2010,WQ3,31.4,Multiple Indicator Cluster Survey 2010
TGO,TECI_PNEUHCP,2010,WQ4,44.8,Multiple Indicator Cluster Survey 2010
TGO,TECI_PNEUHCP,2014,ALL,48.5,Demographic and Health Survey 2013-2014
TGO,TECI_PNEUHCP,2014,WQ1,41.7,Demographic and Health Survey 2013-2014
TGO,TECI_PNEUHCP,2017,ALL,39.0,Multiple Indicator Cluster Survey 2017
TZA,TECI_ORS,2005,ALL,53.9,Demographic and Health Survey 2004-2005
TZA,TECI_ORS,2005,WQ1,53.9,Demographic and Health Survey 2004-2005
TZA,TECI_ORS,2005,WQ2,58.3,Demographic and Health Survey 2004-2005
TZA,TECI_ORS,2005,WQ3,56.2,Demographic and Health Survey 2004-2005
TZA,TECI_ORS,2005,WQ4,45.4,Demographic and Health Survey 2004-2005
TZA,TECI_ORS,2005,WQ5,55.6,Demographic and Health Survey 2004-2005
TZA,TECI_ORS,2010,ALL,44.0,Demographic and Health Survey 2009-2010
TZA,TECI_ORS,2010,WQ1,40.8,Demographic and Health Survey 2009-2010
TZA,TECI_ORS,2010,WQ2,42.6,Demographic and Health Survey 2009-2010
TZA,TECI_ORS,2010,WQ3,43.3,Demographic and Health Survey 2009-2010
TZA,TECI_ORS,2010,WQ4,54.0,Demographic and Health Survey 2009-2010
TZA,TECI_ORS,2010,WQ5,38.3,Demographic and Health Survey 2009-2010
TZA,TECI_ORS,2016,ALL,44.8,Demographic and Health Survey 2015-2016
TZA,TECI_ORS,2016,WQ1,39.6,Demographic and Health Survey 2015-2016
TZA,TECI_ORS,2016,WQ2,41.1,Demographic and Health Survey 2015-2016
TZA,TECI_ORS,2016,WQ3,53.6,Demographic and Health Survey 2015-2016
TZA,TECI_ORS,2016,WQ4,44.0,Demographic and Health Survey 2015-2016
TZA,TECI_ORS,2016,WQ5,45.3,Demographic and Health Survey 2015-2016
TZA,TECI_PNEUHCP,2005,ALL,59.0,Demographic and Health Survey 2004-2005
TZA,TECI_PNEUHCP,2005,WQ1,52.0,Demographic and Health Survey 2004-2005
TZA,TECI_PNEUHCP,2005,WQ2,61.0,Demographic and Health Survey 2004-2005
TZA,TECI_PNEUHCP,2005,WQ3,65.0,Demographic and Health Survey 2004-2005
TZA,TECI_PNEUHCP,2005,WQ4,55.0,Demographic and Health Survey 2004-2005
TZA,TECI_PNEUHCP,2005,WQ5,67.0,Demographic and Health Survey 2004-2005
TZA,TECI_PNEUHCP,2010,ALL,70.6,Demographic and Health Survey 2009-2010
TZA,TECI_PNEUHCP,2010,WQ1,57.0,Demographic and Health Survey 2009-2010
TZA,TECI_PNEUHCP,2010,WQ2,74.7,Demographic and Health Survey 2009-2010
TZA,TECI_PNEUHCP,2010,WQ3,56.3,Demographic and Health Survey 2009-2010
TZA,TECI_PNEUHCP,2010,WQ4,77.6,Demographic and Health Survey 2009-2010
TZA,TECI_PNEUHCP,2010,WQ5,93.4,Demographic and Health Survey 2009-2010
TZA,TECI_PNEUHCP,2016,ALL,55.4,Demographic and Health Survey 2015-2016
TZA,TECI_PNEUHCP,2016,WQ1,37.0,Demographic and Health Survey 2015-2016
TZA,TECI_PNEUHCP,2016,WQ2,48.7,Demographic and Health Survey 2015-2016
TZA,TECI_PNEUHCP,2016,WQ3,47.7,Demographic and Health Survey 2015-2016
TZA,TECI_PNEUHCP,2016,WQ4,62.0,Demographic and Health Survey 2015-2016
TZA,TECI_PNEUHCP,2016,WQ5,74.9,Demographic and Health Survey 2015-2016
UGA,TECI_ORS,2001,ALL,33.5,Demographic and Health Survey 2000-2001
UGA,TECI_ORS,2006,ALL,39.6,Demographic and Health Survey 2006
UGA,TECI_ORS,2006,WQ1,46.1,Demographic and Health Survey 2006
UGA,TECI_ORS,2006,WQ2,37.7,Demographic and Health Survey 2006
UGA,TECI_ORS,2006,WQ3,34.1,Demographic and Health Survey 2006
UGA,TECI_ORS,2006,WQ4,38.8,Demographic and Health Survey 2006
UGA,TECI_ORS,2006,WQ5,37.5,Demographic and Health Survey 2006
UGA,TECI_ORS,2011,ALL,43.5,Demographic and Health Survey 2011
UGA,TECI_ORS,2011,WQ1,42.9,Demographic and Health Survey 2011
UGA,TECI_ORS,2011,WQ2,40.4,Demographic and Health Survey 2011
UGA,TECI_ORS,2011,WQ3,40.9,Demographic and Health Survey 2011
UGA,TECI_ORS,2011,WQ4,50.7,Demographic and Health Survey 2011
UGA,TECI_ORS,2011,WQ5,45.4,Demographic and Health Survey 2011
UGA,TECI_ORS,2016,ALL,46.7,Demographic and Health Survey 2016
UGA,TECI_ORS,2016,WQ1,47.7,Demographic and Health Survey 2016
UGA,TECI_ORS,2016,WQ2,45.8,Demographic and Health Survey 2016
UGA,TECI_ORS,2016,WQ3,44.1,Demographic and Health Survey 2016
UGA,TECI_ORS,2016,WQ4,43.7,Demographic and Health Survey 2016
UGA,TECI_ORS,2016,WQ5,52.7,Demographic and Health Survey 2016
UGA,TECI_PNEUHCP,2001,ALL,67.0,Demographic and Health Survey 2000-2001
UGA,TECI_PNEUHCP,2006,ALL,73.0,Demographic and Health Survey 2006
UGA,TECI_PNEUHCP,2006,WQ1,80.0,Demographic and Health Survey 2006
UGA,TECI_PNEUHCP,2006,WQ2,68.0,Demographic and Health Survey 2006
UGA,TECI_PNEUHCP,2006,WQ3,70.0,Demographic and Health Survey 2006
UGA,TECI_PNEUHCP,2006,WQ4,73.0,Demographic and Health Survey 2006
UGA,TECI_PNEUHCP,2006,WQ5,78.0,Demographic and Health Survey 2006
UGA,TECI_PNEUHCP,2011,ALL,78.7,Demographic and Health Survey 2011
UGA,TECI_PNEUHCP,2011,WQ1,77.8,Demographic and Health Survey 2011
UGA,TECI_PNEUHCP,2011,WQ2,78.9,Demographic and Health Survey 2011
UGA,TECI_PNEUHCP,2011,WQ3,78.1,Demographic and Health Survey 2011
UGA,TECI_PNEUHCP,2011,WQ4,77.2,Demographic and Health Survey 2011
UGA,TECI_PNEUHCP,2011,WQ5,82.3,Demographic and Health Survey 2011
UGA,TECI_PNEUHCP,2016,ALL,71.3,Demographic and Health Survey 2016
UGA,TECI_PNEUHCP,2016,WQ1,72.8,Demographic and Health Survey 2016
UGA,TECI_PNEUHCP,2016,WQ2,65.9,Demographic and Health Survey 2016
UGA,TECI_PNEUHCP,2016,WQ3,71.3,Demographic and Health Survey 2016
UGA,TECI_PNEUHCP,2016,WQ4,74.1,Demographic and Health Survey 2016
UGA,TECI_PNEUHCP,2016,WQ5,74.3,Demographic and Health Survey 2016
ZAF,TECI_ORS,2004,ALL,40.0,Demographic and Health Survey 2003-2004
ZAF,TECI_ORS,2016,ALL,51.4,Demographic and Health Survey 2016
ZAF,TECI_ORS,2016,WQ1,39.6,Demographic and Health Survey 2016
ZAF,TECI_ORS,2016,WQ2,48.9,Demographic and Health Survey 2016
ZAF,TECI_ORS,2016,WQ3,54.8,Demographic and Health Survey 2016
ZAF,TECI_PNEUHCP,2004,ALL,65.0,Demographic and Health Survey 2003-2004
ZAF,TECI_PNEUHCP,2016,ALL,65.7,Demographic and Health Survey 2016
ZMB,TECI_ORS,2002,ALL,53.2,Demographic and Health Survey 2001-2002
ZMB,TECI_ORS,2007,ALL,59.9,Demographic and Health Survey 2007
ZMB,TECI_ORS,2007,WQ1,61.1,Demographic and Health Survey 2007
ZMB,TECI_ORS,2007,WQ2,60.8,Demographic and Health Survey 2007
ZMB,TECI_ORS,2007,WQ3,53.7,Demographic and Health Survey 2007
ZMB,TECI_ORS,2007,WQ4,62.6,Demographic and Health Survey 2007
ZMB,TECI_ORS,2007,WQ5,60.5,Demographic and Health Survey 2007
ZMB,TECI_ORS,2014,ALL,64.1,Demographic and Health Survey 2013-2014
ZMB,TECI_ORS,2014,WQ1,59.1,Demographic and Health Survey 2013-2014
ZMB,TECI_ORS,2014,WQ2,64.9,Demographic and Health Survey 2013-2014
ZMB,TECI_ORS,2014,WQ3,59.8,Demographic and Health Survey 2013-2014
ZMB,TECI_ORS,2014,WQ4,70.4,Demographic and Health Survey 2013-2014
ZMB,TECI_ORS,2014,WQ5,67.5,Demographic and Health Survey 2013-2014
ZMB,TECI_ORS,2018,ALL,52.5,"Zambia National Malaria Indicator Survey 2018. Ministry of Health, Republic of Zambia"
ZMB,TECI_ORS,2018,WQ1,48.7,"Zambia National Malaria Indicator Survey 2018. Ministry of Health, Republic of Zambia"
ZMB,TECI_ORS,2018,WQ2,45.3,"Zambia National Malaria Indicator Survey 2018. Ministry of Health, Republic of Zambia"
ZMB,TECI_ORS,2018,WQ3,53.0,"Zambia National Malaria Indicator Survey 2018. Ministry of Health, Republic of Zambia"
ZMB,TECI_ORS,2018,WQ4,49.4,"Zambia National Malaria Indicator Survey 2018. Ministry of Health, Republic of Zambia"
ZMB,TECI_ORS,2018,WQ5,58.1,"Zambia National Malaria Indicator Survey 2018. Ministry of Health, Republic of Zambia"
ZMB,TECI_ORS,2019,ALL,66.8,Demographic and Health Survey 2018-2019
ZMB,TECI_ORS,2019,WQ1,64.1,Demographic and Health Survey 2018-2019
ZMB,TECI_ORS,2019,WQ2,67.8,Demographic and Health Survey 2018-2019
ZMB,TECI_ORS,2019,WQ3,62.1,Demographic and Health Survey 2018-2019
ZMB,TECI_ORS,2019,WQ4,67.6,Demographic and Health Survey 2018-2019
ZMB,TECI_ORS,2019,WQ5,76.2,Demographic and Health Survey 2018-2019
ZMB,TECI_PNEUHCP,2002,ALL,69.0,Demographic and Health Survey 2001-2002
ZMB,TECI_PNEUHCP,2007,ALL,68.0,Demographic and Health Survey 2007
ZMB,TECI_PNEUHCP,2007,WQ1,78.0,Demographic and Health Survey 2007
ZMB,TECI_PNEUHCP,2007,WQ2,64.0,Demographic and Health Survey 2007
ZMB,TECI_PNEUHCP,2007,WQ3,64.0,Demographic and Health Survey 2007
ZMB,TECI_PNEUHCP,2007,WQ4,78.0,Demographic and Health Survey 2007
ZMB,TECI_PNEUHCP,2014,ALL,69.7,Demographic and Health Survey 2013-2014
ZMB,TECI_PNEUHCP,2014,WQ1,66.9,Demographic and Health Survey 2013-2014
ZMB,TECI_PNEUHCP,2014,WQ2,65.6,Demographic and Health Survey 2013-2014
ZMB,TECI_PNEUHCP,2014,WQ3,67.4,Demographic and Health Survey 2013-2014
ZMB,TECI_PNEUHCP,2014,WQ4,75.1,Demographic and Health Survey 2013-2014
ZMB,TECI_PNEUHCP,2014,WQ5,79.6,Demographic and Health Survey 2013-2014
ZMB,TECI_PNEUHCP,2019,ALL,75.2,Demographic and Health Survey 2018-2019
ZMB,TECI_PNEUHCP,2019,WQ1,69.4,Demographic and Health Survey 2018-2019
ZMB,TECI_PNEUHCP,2019,WQ2,79.7,Demographic and Health Survey 2018-2019
ZMB,TECI_PNEUHCP,2019,WQ3,53.5,Demographic and Health Survey 2018-2019
ZWE,TECI_ORS,2006,ALL,5.6,Demographic and Health Survey 2005-2006
ZWE,TECI_ORS,2006,WQ1,3.2,Demographic and Health Survey 2005-2006
ZWE,TECI_ORS,2006,WQ2,5.0,Demographic and Health Survey 2005-2006
ZWE,TECI_ORS,2006,WQ3,5.1,Demographic and Health Survey 2005-2006
ZWE,TECI_ORS,2006,WQ4,6.0,Demographic and Health Survey 2005-2006
ZWE,TECI_ORS,2006,WQ5,14.2,Demographic and Health Survey 2005-2006
